ID,Smith Waterman (Simmetrics) - TOP 1,Smith Waterman (Simmetrics) - TOP 2,Smith Waterman (Simmetrics) - TOP 3,Smith Waterman (Simmetrics) - TOP 4,Smith Waterman (Simmetrics) - TOP 5,Smith Waterman (Simmetrics) - Full Synthesis,Levenshtein (Simmetrics) - TOP 1,Levenshtein (Simmetrics) - TOP 2,Levenshtein (Simmetrics) - TOP 3,Levenshtein (Simmetrics) - TOP 4,Levenshtein (Simmetrics) - TOP 5,Levenshtein (Simmetrics) - Full Synthesis,Wu & Palmer (WordNet) - TOP 1,Wu & Palmer (WordNet) - TOP 2,Wu & Palmer (WordNet) - TOP 3,Wu & Palmer (WordNet) - TOP 4,Wu & Palmer (WordNet) - TOP 5,Wu & Palmer (WordNet) - Full Synthesis,Path Length (WordNet) - TOP 1,Path Length (WordNet) - TOP 2,Path Length (WordNet) - TOP 3,Path Length (WordNet) - TOP 4,Path Length (WordNet) - TOP 5,Path Length (WordNet) - Full Synthesis,Wikipedia Miner metric (db_wikipedia) - TOP 1,Wikipedia Miner metric (db_wikipedia) - TOP 2,Wikipedia Miner metric (db_wikipedia) - TOP 3,Wikipedia Miner metric (db_wikipedia) - TOP 4,Wikipedia Miner metric (db_wikipedia) - TOP 5,Wikipedia Miner metric (db_wikipedia) - Full Synthesis,Wikipedia Miner metric (db_wiktionary) - TOP 1,Wikipedia Miner metric (db_wiktionary) - TOP 2,Wikipedia Miner metric (db_wiktionary) - TOP 3,Wikipedia Miner metric (db_wiktionary) - TOP 4,Wikipedia Miner metric (db_wiktionary) - TOP 5,Wikipedia Miner metric (db_wiktionary) - Full Synthesis,Transitive reduction metric - TOP 1,Transitive reduction metric - TOP 2,Transitive reduction metric - TOP 3,Transitive reduction metric - TOP 4,Transitive reduction metric - TOP 5,Transitive reduction metric - Full Synthesis
Comparison_of_project_management_software.fmlbdd,0.35714285714285715,0.5238095238095238,0.6904761904761905,0.7857142857142857,0.8809523809523809,0.2558139534883721,0.23809523809523808,0.35714285714285715,0.5238095238095238,0.6428571428571429,0.9047619047619048,0.20930232558139536,0.35714285714285715,0.47619047619047616,0.6666666666666666,0.8095238095238095,0.9285714285714286,0.2558139534883721,0.40476190476190477,0.5476190476190477,0.6904761904761905,0.7857142857142857,0.9285714285714286,0.3023255813953488,0.35714285714285715,0.5238095238095238,0.6666666666666666,0.7857142857142857,0.8333333333333334,0.37209302325581395,0.2619047619047619,0.3333333333333333,0.5,0.7619047619047619,0.8333333333333334,0.18604651162790697,0.35714285714285715,0.4523809523809524,0.5238095238095238,0.7857142857142857,0.7857142857142857,0.32558139534883723
Comparison_of_iPod_managers.fmlbdd,0.21052631578947367,0.39473684210526316,0.631578947368421,0.7631578947368421,0.9210526315789473,0.20512820512820512,0.10526315789473684,0.47368421052631576,0.6052631578947368,0.631578947368421,0.7631578947368421,0.10256410256410256,0.18421052631578946,0.23684210526315788,0.39473684210526316,0.47368421052631576,0.631578947368421,0.1794871794871795,0.2631578947368421,0.42105263157894735,0.6052631578947368,0.6578947368421053,0.7894736842105263,0.28205128205128205,0.3157894736842105,0.39473684210526316,0.5263157894736842,0.5789473684210527,0.7368421052631579,0.3333333333333333,0.23684210526315788,0.3684210526315789,0.7368421052631579,0.8421052631578947,0.9210526315789473,0.20512820512820512,0.23684210526315788,0.3684210526315789,0.5,0.8157894736842105,0.8421052631578947,0.23076923076923078
Comparison_of_SSH_clients.fmlbdd,0.07692307692307693,0.28205128205128205,0.41025641025641024,0.5384615384615384,0.6666666666666666,0.125,0.1282051282051282,0.2564102564102564,0.41025641025641024,0.5641025641025641,0.717948717948718,0.125,0.1794871794871795,0.46153846153846156,0.5897435897435898,0.6666666666666666,0.8717948717948718,0.275,0.15384615384615385,0.46153846153846156,0.5897435897435898,0.717948717948718,0.8974358974358975,0.25,0.1794871794871795,0.3333333333333333,0.41025641025641024,0.46153846153846156,0.5641025641025641,0.2,0.20512820512820512,0.3333333333333333,0.5128205128205128,0.5897435897435898,0.6923076923076923,0.3,0.07692307692307693,0.1282051282051282,0.3076923076923077,0.46153846153846156,0.5641025641025641,0.05
Comparison_of_Subversion_clients.fmlbdd,0.572463768115942,0.7463768115942029,1.0,1.0,1.0,0.6330935251798561,0.34057971014492755,0.6376811594202898,1.0,1.0,1.0,0.37410071942446044,0.34057971014492755,0.6811594202898551,1.0,1.0,1.0,0.3597122302158273,0.41304347826086957,0.6739130434782609,1.0,1.0,1.0,0.43884892086330934,0.3188405797101449,0.38405797101449274,1.0,1.0,1.0,0.3381294964028777,0.2898550724637681,0.6811594202898551,1.0,1.0,1.0,0.4172661870503597,1.0,1.0,1.0,1.0,1.0,0.9856115107913669
Comparison_of_SSH_servers.fmlbdd,0.08333333333333333,0.19444444444444445,0.3611111111111111,0.5833333333333334,0.8888888888888888,0.10810810810810811,0.0,0.1388888888888889,0.2777777777777778,0.4444444444444444,0.8055555555555556,0.0,0.19444444444444445,0.3888888888888889,0.5,0.6666666666666666,0.8611111111111112,0.1891891891891892,0.1388888888888889,0.3888888888888889,0.5,0.6944444444444444,0.9166666666666666,0.13513513513513514,0.08333333333333333,0.2777777777777778,0.3611111111111111,0.3888888888888889,0.8333333333333334,0.05405405405405406,0.19444444444444445,0.2777777777777778,0.4444444444444444,0.4722222222222222,0.8333333333333334,0.13513513513513514,0.3055555555555556,0.3333333333333333,0.3888888888888889,0.3888888888888889,0.8333333333333334,0.2972972972972973
Comparison_of_audio_formats.fmlbdd,0.14814814814814814,0.25925925925925924,0.38271604938271603,0.41975308641975306,0.49382716049382713,0.17073170731707318,0.38271604938271603,0.6296296296296297,0.7283950617283951,0.8024691358024691,0.9135802469135802,0.35365853658536583,0.012345679012345678,0.13580246913580246,0.2962962962962963,0.4444444444444444,0.6049382716049383,0.024390243902439025,0.09876543209876543,0.18518518518518517,0.24691358024691357,0.5185185185185185,0.6419753086419753,0.12195121951219512,0.35802469135802467,0.4444444444444444,0.5308641975308642,0.6049382716049383,0.654320987654321,0.36585365853658536,0.2716049382716049,0.38271604938271603,0.5432098765432098,0.6666666666666666,0.691358024691358,0.3170731707317073,0.8024691358024691,0.8024691358024691,0.8395061728395061,0.9012345679012346,0.9012345679012346,0.7926829268292683
Comparison_of_HTML_editors.fmlbdd,0.1,0.34,0.48,0.56,0.78,0.11764705882352941,0.1,0.22,0.36,0.54,0.66,0.09803921568627451,0.06,0.26,0.28,0.4,0.54,0.058823529411764705,0.18,0.3,0.42,0.48,0.58,0.13725490196078433,0.22,0.36,0.48,0.62,0.78,0.21568627450980393,0.22,0.4,0.54,0.62,0.82,0.17647058823529413,0.38,0.58,0.62,0.68,0.84,0.37254901960784315
Comparison_of_file_managers.fmlbdd,0.2857142857142857,0.3979591836734694,0.5408163265306123,0.6326530612244898,0.7244897959183674,0.25252525252525254,0.17346938775510204,0.29591836734693877,0.4387755102040816,0.5204081632653061,0.6326530612244898,0.18181818181818182,0.14285714285714285,0.23469387755102042,0.2653061224489796,0.3979591836734694,0.4897959183673469,0.15151515151515152,0.2755102040816326,0.35714285714285715,0.3673469387755102,0.4387755102040816,0.5612244897959183,0.26262626262626265,0.19387755102040816,0.30612244897959184,0.3469387755102041,0.3877551020408163,0.46938775510204084,0.18181818181818182,0.1326530612244898,0.3163265306122449,0.3877551020408163,0.5102040816326531,0.5612244897959183,0.13131313131313133,0.3163265306122449,0.37755102040816324,0.4387755102040816,0.5306122448979592,0.5612244897959183,0.31313131313131315
Comparison_of_video_converters.fmlbdd,0.08196721311475409,0.14754098360655737,0.26229508196721313,0.36065573770491804,0.4426229508196721,0.0967741935483871,0.03278688524590164,0.13114754098360656,0.19672131147540983,0.3442622950819672,0.4098360655737705,0.06451612903225806,0.16393442622950818,0.21311475409836064,0.32786885245901637,0.4426229508196721,0.5901639344262295,0.16129032258064516,0.16393442622950818,0.22950819672131148,0.26229508196721313,0.32786885245901637,0.3770491803278688,0.16129032258064516,0.08196721311475409,0.11475409836065574,0.19672131147540983,0.2786885245901639,0.29508196721311475,0.06451612903225806,0.04918032786885246,0.09836065573770492,0.13114754098360656,0.19672131147540983,0.19672131147540983,0.08064516129032258,0.13114754098360656,0.19672131147540983,0.21311475409836064,0.29508196721311475,0.29508196721311475,0.14516129032258066
Comparison_of_enterprise_bookmarking_platforms.fmlbdd,0.11864406779661017,0.288135593220339,0.3389830508474576,0.3728813559322034,0.4067796610169492,0.11666666666666667,0.0847457627118644,0.2033898305084746,0.2711864406779661,0.3220338983050847,0.3559322033898305,0.06666666666666667,0.0847457627118644,0.1864406779661017,0.2542372881355932,0.2542372881355932,0.3220338983050847,0.08333333333333333,0.15254237288135594,0.3050847457627119,0.3728813559322034,0.4745762711864407,0.5254237288135594,0.15,0.05084745762711865,0.11864406779661017,0.23728813559322035,0.288135593220339,0.3728813559322034,0.05,0.1016949152542373,0.2033898305084746,0.3728813559322034,0.559322033898305,0.576271186440678,0.08333333333333333,0.22033898305084745,0.3389830508474576,0.5254237288135594,0.5254237288135594,0.5423728813559322,0.21666666666666667
