ID,Smith Waterman (Simmetrics) - TOP 1,Smith Waterman (Simmetrics) - TOP 2,Smith Waterman (Simmetrics) - TOP 3,Smith Waterman (Simmetrics) - TOP 4,Smith Waterman (Simmetrics) - TOP 5,Smith Waterman (Simmetrics) - Full Synthesis,Levenshtein (Simmetrics) - TOP 1,Levenshtein (Simmetrics) - TOP 2,Levenshtein (Simmetrics) - TOP 3,Levenshtein (Simmetrics) - TOP 4,Levenshtein (Simmetrics) - TOP 5,Levenshtein (Simmetrics) - Full Synthesis,Wu & Palmer (WordNet) - TOP 1,Wu & Palmer (WordNet) - TOP 2,Wu & Palmer (WordNet) - TOP 3,Wu & Palmer (WordNet) - TOP 4,Wu & Palmer (WordNet) - TOP 5,Wu & Palmer (WordNet) - Full Synthesis,Path Length (WordNet) - TOP 1,Path Length (WordNet) - TOP 2,Path Length (WordNet) - TOP 3,Path Length (WordNet) - TOP 4,Path Length (WordNet) - TOP 5,Path Length (WordNet) - Full Synthesis,Wikipedia Miner metric (db_wikipedia) - TOP 1,Wikipedia Miner metric (db_wikipedia) - TOP 2,Wikipedia Miner metric (db_wikipedia) - TOP 3,Wikipedia Miner metric (db_wikipedia) - TOP 4,Wikipedia Miner metric (db_wikipedia) - TOP 5,Wikipedia Miner metric (db_wikipedia) - Full Synthesis,Wikipedia Miner metric (db_wiktionary) - TOP 1,Wikipedia Miner metric (db_wiktionary) - TOP 2,Wikipedia Miner metric (db_wiktionary) - TOP 3,Wikipedia Miner metric (db_wiktionary) - TOP 4,Wikipedia Miner metric (db_wiktionary) - TOP 5,Wikipedia Miner metric (db_wiktionary) - Full Synthesis,Transitive reduction metric - TOP 1,Transitive reduction metric - TOP 2,Transitive reduction metric - TOP 3,Transitive reduction metric - TOP 4,Transitive reduction metric - TOP 5,Transitive reduction metric - Full Synthesis
Comparison_of_reference_management_software.fmlbdd,0.3333333333333333,0.38333333333333336,0.48333333333333334,0.5,0.5333333333333333,0.3770491803278688,0.35,0.4,0.4166666666666667,0.48333333333333334,0.5333333333333333,0.3442622950819672,0.31666666666666665,0.38333333333333336,0.4666666666666667,0.5166666666666667,0.5833333333333334,0.29508196721311475,0.3,0.35,0.4,0.5166666666666667,0.5833333333333334,0.2786885245901639,0.36666666666666664,0.4166666666666667,0.45,0.5333333333333333,0.5833333333333334,0.36065573770491804,0.3,0.31666666666666665,0.38333333333333336,0.48333333333333334,0.5166666666666667,0.3114754098360656,0.3,0.31666666666666665,0.31666666666666665,0.4,0.48333333333333334,0.32786885245901637
Comparison_of_YouTube_downloaders.fmlbdd,0.2391304347826087,0.32608695652173914,0.391304347826087,0.41304347826086957,0.4782608695652174,0.2765957446808511,0.2391304347826087,0.2608695652173913,0.2608695652173913,0.30434782608695654,0.32608695652173914,0.23404255319148937,0.2391304347826087,0.2608695652173913,0.32608695652173914,0.43478260869565216,0.45652173913043476,0.23404255319148937,0.1956521739130435,0.2391304347826087,0.30434782608695654,0.34782608695652173,0.43478260869565216,0.2127659574468085,0.2391304347826087,0.2391304347826087,0.391304347826087,0.4782608695652174,0.5217391304347826,0.23404255319148937,0.1956521739130435,0.2391304347826087,0.2826086956521739,0.32608695652173914,0.32608695652173914,0.2127659574468085,0.1956521739130435,0.30434782608695654,0.30434782608695654,0.30434782608695654,0.30434782608695654,0.2978723404255319
Comparison_of_Java_virtual_machines.fmlbdd,0.5303030303030303,0.5909090909090909,0.6515151515151515,0.6818181818181818,0.8484848484848485,0.582089552238806,0.5303030303030303,0.5757575757575758,0.6666666666666666,0.7424242424242424,0.8787878787878788,0.5074626865671642,0.48484848484848486,0.5757575757575758,0.6818181818181818,0.8181818181818182,0.9242424242424242,0.4925373134328358,0.4393939393939394,0.5606060606060606,0.6666666666666666,0.7424242424242424,0.8333333333333334,0.4626865671641791,0.7121212121212122,0.7878787878787878,0.8181818181818182,0.8939393939393939,0.9393939393939394,0.7164179104477612,0.5606060606060606,0.6212121212121212,0.696969696969697,0.7424242424242424,0.8636363636363636,0.5522388059701493,0.45454545454545453,0.5454545454545454,0.5606060606060606,0.7272727272727273,0.9848484848484849,0.4626865671641791
Comparison_of_iOS_e-book_reader_software.fmlbdd,0.2441860465116279,0.27906976744186046,0.38372093023255816,0.3953488372093023,0.4186046511627907,0.2413793103448276,0.23255813953488372,0.27906976744186046,0.3372093023255814,0.3953488372093023,0.45348837209302323,0.22988505747126436,0.1744186046511628,0.22093023255813954,0.2558139534883721,0.26744186046511625,0.27906976744186046,0.1724137931034483,0.23255813953488372,0.26744186046511625,0.27906976744186046,0.29069767441860467,0.3023255813953488,0.22988505747126436,0.22093023255813954,0.3023255813953488,0.32558139534883723,0.38372093023255816,0.4883720930232558,0.21839080459770116,0.18604651162790697,0.27906976744186046,0.313953488372093,0.4186046511627907,0.5348837209302325,0.1839080459770115,0.1511627906976744,0.27906976744186046,0.37209302325581395,0.38372093023255816,0.3953488372093023,0.16091954022988506
Comparison_of_disk_encryption_software.fmlbdd,0.3076923076923077,0.4423076923076923,0.4807692307692308,0.6346153846153846,0.7115384615384616,0.3018867924528302,0.34615384615384615,0.4230769230769231,0.5384615384615384,0.6153846153846154,0.6730769230769231,0.32075471698113206,0.2692307692307692,0.4230769230769231,0.5576923076923077,0.6153846153846154,0.6346153846153846,0.2641509433962264,0.3076923076923077,0.4423076923076923,0.5769230769230769,0.5961538461538461,0.6346153846153846,0.2830188679245283,0.46153846153846156,0.5,0.5576923076923077,0.6153846153846154,0.6730769230769231,0.4339622641509434,0.2692307692307692,0.34615384615384615,0.38461538461538464,0.4230769230769231,0.5576923076923077,0.2641509433962264,0.23076923076923078,0.3269230769230769,0.4230769230769231,0.4230769230769231,0.6153846153846154,0.20754716981132076
Comparison_of_documentation_generators.fmlbdd,0.4824561403508772,0.543859649122807,0.5964912280701754,0.6666666666666666,0.7017543859649122,0.4782608695652174,0.4824561403508772,0.5350877192982456,0.5964912280701754,0.6666666666666666,0.7105263157894737,0.48695652173913045,0.5526315789473685,0.6491228070175439,0.6578947368421053,0.6929824561403509,0.7192982456140351,0.5478260869565217,0.5614035087719298,0.6491228070175439,0.6842105263157895,0.7105263157894737,0.7192982456140351,0.5565217391304348,0.5,0.5789473684210527,0.6052631578947368,0.6052631578947368,0.6228070175438597,0.4956521739130435,0.4649122807017544,0.5789473684210527,0.6228070175438597,0.6842105263157895,0.7017543859649122,0.46956521739130436,0.41228070175438597,0.543859649122807,0.543859649122807,0.5877192982456141,0.6228070175438597,0.4260869565217391
Comparison_of_audio_synthesis_environments.fmlbdd,0.5454545454545454,0.6363636363636364,0.7272727272727273,0.7272727272727273,0.7727272727272727,0.5777777777777777,0.5681818181818182,0.6136363636363636,0.6590909090909091,0.7045454545454546,0.7272727272727273,0.5555555555555556,0.5454545454545454,0.6136363636363636,0.6363636363636364,0.6818181818181818,0.75,0.5333333333333333,0.5454545454545454,0.5454545454545454,0.5681818181818182,0.5681818181818182,0.7272727272727273,0.5333333333333333,0.6136363636363636,0.6363636363636364,0.6818181818181818,0.6818181818181818,0.7045454545454546,0.6,0.5454545454545454,0.6136363636363636,0.6818181818181818,0.6818181818181818,0.7727272727272727,0.6,0.4318181818181818,0.5454545454545454,0.5454545454545454,0.5909090909090909,0.6363636363636364,0.5333333333333333
Comparison_of_mail_servers.fmlbdd,0.7009345794392523,0.8037383177570093,0.9065420560747663,0.9719626168224299,0.9719626168224299,0.7129629629629629,0.7383177570093458,0.794392523364486,0.9158878504672897,0.9719626168224299,0.9719626168224299,0.75,0.7289719626168224,0.822429906542056,0.897196261682243,0.9719626168224299,0.9719626168224299,0.7685185185185185,0.7663551401869159,0.8411214953271028,0.9158878504672897,0.9719626168224299,0.9719626168224299,0.8240740740740741,0.7289719626168224,0.7757009345794392,0.8130841121495327,0.9719626168224299,0.9719626168224299,0.7314814814814815,0.6635514018691588,0.7757009345794392,0.9345794392523364,0.9719626168224299,0.9719626168224299,0.7407407407407407,0.6635514018691588,0.7663551401869159,0.8037383177570093,0.9719626168224299,0.9719626168224299,0.7592592592592593
Comparison_of_open-source_operating_systems.fmlbdd,0.6590909090909091,0.7329545454545454,0.7443181818181818,0.8125,0.8693181818181818,0.7344632768361582,0.6761363636363636,0.7727272727272727,0.7954545454545454,0.8522727272727273,0.8806818181818182,0.7175141242937854,0.7102272727272727,0.7840909090909091,0.8295454545454546,0.8409090909090909,0.8409090909090909,0.7796610169491526,0.7215909090909091,0.7897727272727273,0.8125,0.8238636363636364,0.8409090909090909,0.7909604519774012,0.7159090909090909,0.8068181818181818,0.8465909090909091,0.8806818181818182,0.9147727272727273,0.7288135593220338,0.6931818181818182,0.7613636363636364,0.7954545454545454,0.8125,0.8181818181818182,0.7740112994350282,0.6590909090909091,0.7329545454545454,0.7613636363636364,0.7840909090909091,0.875,0.7627118644067796
Comparison_of_mobile_Internet_Relay_Chat_clients.fmlbdd,0.5142857142857142,0.7714285714285715,0.9,0.9285714285714286,0.9285714285714286,0.39436619718309857,0.45714285714285713,0.7142857142857143,0.8428571428571429,0.9285714285714286,0.9285714285714286,0.3380281690140845,0.5285714285714286,0.6714285714285714,0.8571428571428571,0.9285714285714286,0.9285714285714286,0.36619718309859156,0.5285714285714286,0.6714285714285714,0.8571428571428571,0.9285714285714286,0.9285714285714286,0.352112676056338,0.4,0.6714285714285714,0.8,0.9285714285714286,0.9285714285714286,0.30985915492957744,0.6714285714285714,0.7857142857142857,0.9,0.9285714285714286,0.9285714285714286,0.38028169014084506,0.44285714285714284,0.4857142857142857,0.8571428571428571,0.9285714285714286,0.9285714285714286,0.2676056338028169
Comparison_of_project_management_software.fmlbdd,0.35714285714285715,0.5238095238095238,0.6190476190476191,0.6904761904761905,0.7857142857142857,0.2558139534883721,0.2619047619047619,0.35714285714285715,0.47619047619047616,0.5952380952380952,0.8095238095238095,0.18604651162790697,0.35714285714285715,0.4523809523809524,0.6190476190476191,0.7142857142857143,0.8333333333333334,0.23255813953488372,0.40476190476190477,0.5476190476190477,0.6190476190476191,0.6904761904761905,0.8333333333333334,0.32558139534883723,0.35714285714285715,0.5238095238095238,0.6428571428571429,0.6904761904761905,0.7380952380952381,0.32558139534883723,0.21428571428571427,0.2857142857142857,0.4523809523809524,0.6666666666666666,0.7380952380952381,0.13953488372093023,0.09523809523809523,0.16666666666666666,0.38095238095238093,0.7142857142857143,0.9047619047619048,0.09302325581395349
Comparison_of_iPod_managers.fmlbdd,0.18421052631578946,0.3684210526315789,0.6052631578947368,0.6578947368421053,0.7631578947368421,0.20512820512820512,0.07894736842105263,0.39473684210526316,0.5263157894736842,0.5526315789473685,0.6052631578947368,0.07692307692307693,0.15789473684210525,0.15789473684210525,0.2894736842105263,0.34210526315789475,0.47368421052631576,0.1794871794871795,0.18421052631578946,0.3157894736842105,0.47368421052631576,0.5263157894736842,0.631578947368421,0.1794871794871795,0.2631578947368421,0.3157894736842105,0.42105263157894735,0.47368421052631576,0.6052631578947368,0.2564102564102564,0.18421052631578946,0.2631578947368421,0.631578947368421,0.7105263157894737,0.7894736842105263,0.15384615384615385,0.23684210526315788,0.34210526315789475,0.47368421052631576,0.631578947368421,0.8421052631578947,0.10256410256410256
Comparison_of_SSH_clients.fmlbdd,0.05128205128205128,0.23076923076923078,0.3076923076923077,0.4358974358974359,0.5384615384615384,0.075,0.1282051282051282,0.23076923076923078,0.358974358974359,0.4358974358974359,0.5897435897435898,0.125,0.1794871794871795,0.46153846153846156,0.5641025641025641,0.6153846153846154,0.7435897435897436,0.275,0.15384615384615385,0.4358974358974359,0.5384615384615384,0.6410256410256411,0.7692307692307693,0.25,0.15384615384615385,0.28205128205128205,0.3076923076923077,0.3333333333333333,0.4358974358974359,0.2,0.1794871794871795,0.23076923076923078,0.41025641025641024,0.46153846153846156,0.5641025641025641,0.275,0.0,0.02564102564102564,0.20512820512820512,0.3076923076923077,0.7435897435897436,0.1
Comparison_of_Subversion_clients.fmlbdd,1.0,1.0,1.0,1.0,1.0,1.0,0.9855072463768116,1.0,1.0,1.0,1.0,0.9856115107913669,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9782608695652174,1.0,1.0,1.0,1.0,0.9784172661870504,0.9782608695652174,1.0,1.0,1.0,1.0,0.9784172661870504,1.0,1.0,1.0,1.0,1.0,0.9856115107913669
Comparison_of_SSH_servers.fmlbdd,0.3055555555555556,0.3333333333333333,0.3888888888888889,0.5277777777777778,0.7777777777777778,0.2972972972972973,0.2777777777777778,0.3611111111111111,0.4166666666666667,0.4722222222222222,0.7222222222222222,0.2702702702702703,0.4166666666666667,0.5555555555555556,0.6388888888888888,0.6944444444444444,0.8055555555555556,0.40540540540540543,0.4166666666666667,0.5555555555555556,0.6111111111111112,0.6666666666666666,0.8055555555555556,0.40540540540540543,0.3055555555555556,0.3055555555555556,0.3333333333333333,0.3333333333333333,0.7222222222222222,0.2702702702702703,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.7222222222222222,0.35135135135135137,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.7222222222222222,0.2702702702702703
Comparison_of_audio_formats.fmlbdd,0.8271604938271605,0.8395061728395061,0.8765432098765432,0.8888888888888888,0.8888888888888888,0.8414634146341463,0.8395061728395061,0.8641975308641975,0.8765432098765432,0.8765432098765432,0.8765432098765432,0.8292682926829268,0.8024691358024691,0.8271604938271605,0.8395061728395061,0.8518518518518519,0.8765432098765432,0.7926829268292683,0.8148148148148148,0.8271604938271605,0.8395061728395061,0.8518518518518519,0.8765432098765432,0.8048780487804879,0.8024691358024691,0.8148148148148148,0.8271604938271605,0.8395061728395061,0.8395061728395061,0.7926829268292683,0.8024691358024691,0.8148148148148148,0.8395061728395061,0.8765432098765432,0.8765432098765432,0.7926829268292683,0.8024691358024691,0.8024691358024691,0.8024691358024691,0.8024691358024691,0.8641975308641975,0.7926829268292683
Comparison_of_HTML_editors.fmlbdd,0.22,0.32,0.44,0.52,0.72,0.23529411764705882,0.2,0.28,0.38,0.48,0.58,0.19607843137254902,0.22,0.42,0.44,0.5,0.52,0.21568627450980393,0.28,0.38,0.5,0.52,0.54,0.23529411764705882,0.3,0.4,0.48,0.56,0.68,0.29411764705882354,0.34,0.5,0.6,0.64,0.78,0.29411764705882354,0.36,0.36,0.36,0.5,0.7,0.17647058823529413
Comparison_of_file_managers.fmlbdd,0.3979591836734694,0.5,0.5918367346938775,0.6428571428571429,0.7040816326530612,0.37373737373737376,0.32653061224489793,0.45918367346938777,0.5306122448979592,0.6020408163265306,0.7040816326530612,0.3333333333333333,0.2857142857142857,0.40816326530612246,0.42857142857142855,0.5306122448979592,0.5918367346938775,0.2828282828282828,0.4387755102040816,0.5102040816326531,0.5204081632653061,0.5714285714285714,0.6530612244897959,0.42424242424242425,0.32653061224489793,0.41836734693877553,0.45918367346938777,0.46938775510204084,0.5408163265306123,0.32323232323232326,0.29591836734693877,0.42857142857142855,0.45918367346938777,0.5306122448979592,0.5714285714285714,0.29292929292929293,0.3163265306122449,0.35714285714285715,0.42857142857142855,0.5,0.5102040816326531,0.2222222222222222
Comparison_of_video_converters.fmlbdd,0.08196721311475409,0.14754098360655737,0.22950819672131148,0.32786885245901637,0.39344262295081966,0.11290322580645161,0.04918032786885246,0.13114754098360656,0.2459016393442623,0.3442622950819672,0.4098360655737705,0.08064516129032258,0.14754098360655737,0.2459016393442623,0.29508196721311475,0.39344262295081966,0.4262295081967213,0.16129032258064516,0.13114754098360656,0.21311475409836064,0.26229508196721313,0.39344262295081966,0.4098360655737705,0.14516129032258066,0.09836065573770492,0.16393442622950818,0.22950819672131148,0.2459016393442623,0.2459016393442623,0.11290322580645161,0.08196721311475409,0.13114754098360656,0.14754098360655737,0.19672131147540983,0.19672131147540983,0.0967741935483871,0.08196721311475409,0.09836065573770492,0.16393442622950818,0.19672131147540983,0.19672131147540983,0.0967741935483871
Comparison_of_enterprise_bookmarking_platforms.fmlbdd,0.1864406779661017,0.3220338983050847,0.3728813559322034,0.4067796610169492,0.4406779661016949,0.2,0.2033898305084746,0.3050847457627119,0.3559322033898305,0.3728813559322034,0.3898305084745763,0.2,0.1864406779661017,0.2711864406779661,0.3050847457627119,0.3050847457627119,0.3728813559322034,0.18333333333333332,0.23728813559322035,0.3728813559322034,0.4406779661016949,0.4915254237288136,0.5254237288135594,0.23333333333333334,0.15254237288135594,0.1864406779661017,0.2542372881355932,0.3050847457627119,0.3728813559322034,0.15,0.1864406779661017,0.2711864406779661,0.4406779661016949,0.5423728813559322,0.559322033898305,0.16666666666666666,0.23728813559322035,0.3389830508474576,0.3389830508474576,0.3389830508474576,0.3389830508474576,0.15
